FREQ_NAME,REF_AREA_ID,REF_AREA_NAME,INDICATOR_NAME,UNIT_MEASURE_NAME,TIME_PERIOD,OBS_VALUE
Annual,URY,Uruguay,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2006,
Annual,JAM,Jamaica,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2006,
Annual,ARE,United Arab Emirates,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2006,
Annual,USA,United States,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2005,
Annual,ZAF,South Africa,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2005,
Annual,GRC,Greece,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2005,
Annual,NLD,Netherlands,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2005,
Annual,BEL,Belgium,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2005,
Annual,FRA,France,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2005,
Annual,ESP,Spain,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2005,
Annual,HUN,Hungary,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2005,
Annual,ITA,Italy,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2005,
Annual,CHE,Switzerland,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2005,
Annual,AUT,Austria,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2005,
Annual,GBR,United Kingdom,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2005,
Annual,DNK,Denmark,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2005,
Annual,SWE,Sweden,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2005,
Annual,NOR,Norway,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2005,
Annual,DEU,Germany,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2005,
Annual,MEX,Mexico,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2005,
Annual,ARG,Argentina,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2005,
Annual,BRA,Brazil,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2005,
Annual,CHL,Chile,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2005,
Annual,AUS,Australia,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2005,
Annual,NZL,New Zealand,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2005,
Annual,SGP,Singapore,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2005,
Annual,THA,Thailand,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2005,
Annual,JPN,Japan,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2005,
Annual,CHN,China,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2005,
Annual,CAN,Canada,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2005,
Annual,IRL,Ireland,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2005,
Annual,ISL,Iceland,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2005,
Annual,FIN,Finland,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2005,
Annual,LVA,Latvia,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2005,
Annual,HRV,Croatia,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2005,
Annual,SVN,Slovenia,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2005,
Annual,VEN,"Venezuela, RB",GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2005,
Annual,JAM,Jamaica,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2005,
Annual,USA,United States,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2004,
Annual,ZAF,South Africa,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2004,
Annual,GRC,Greece,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2004,
Annual,NLD,Netherlands,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2004,
Annual,BEL,Belgium,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2004,
Annual,FRA,France,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2004,
Annual,ESP,Spain,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2004,
Annual,HUN,Hungary,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2004,
Annual,ITA,Italy,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2004,
Annual,GBR,United Kingdom,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2004,
Annual,DNK,Denmark,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2004,
Annual,SWE,Sweden,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2004,
Annual,NOR,Norway,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2004,
Annual,POL,Poland,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2004,
Annual,DEU,Germany,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2004,
Annual,PER,Peru,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2004,
Annual,ARG,Argentina,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2004,
Annual,BRA,Brazil,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2004,
Annual,AUS,Australia,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2004,
Annual,NZL,New Zealand,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2004,
Annual,SGP,Singapore,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2004,
Annual,JPN,Japan,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2004,
Annual,CAN,Canada,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2004,
Annual,UGA,Uganda,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2004,
Annual,PRT,Portugal,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2004,
Annual,IRL,Ireland,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2004,
Annual,ISL,Iceland,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2004,
Annual,FIN,Finland,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2004,
Annual,HRV,Croatia,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2004,
Annual,SVN,Slovenia,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2004,
Annual,ECU,Ecuador,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2004,
Annual,HKG,"Hong Kong SAR, China",GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2004,
Annual,JOR,Jordan,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2004,
Annual,ISR,Israel,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2004,
Annual,USA,United States,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2003,
Annual,ZAF,South Africa,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2003,
Annual,GRC,Greece,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2003,
Annual,NLD,Netherlands,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2003,
Annual,BEL,Belgium,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2003,
Annual,FRA,France,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2003,
Annual,ESP,Spain,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2003,
Annual,ITA,Italy,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2003,
Annual,CHE,Switzerland,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2003,
Annual,GBR,United Kingdom,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2003,
Annual,DNK,Denmark,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2003,
Annual,SWE,Sweden,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2003,
Annual,NOR,Norway,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2003,
Annual,DEU,Germany,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2003,
Annual,ARG,Argentina,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2003,
Annual,BRA,Brazil,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2003,
Annual,CHL,Chile,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2003,
Annual,AUS,Australia,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2003,
Annual,NZL,New Zealand,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2003,
Annual,SGP,Singapore,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2003,
Annual,JPN,Japan,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2003,
Annual,CHN,China,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2003,
Annual,CAN,Canada,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2003,
Annual,UGA,Uganda,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2003,
Annual,IRL,Ireland,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2003,
Annual,ISL,Iceland,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2003,
Annual,FIN,Finland,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2003,
Annual,HRV,Croatia,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2003,
Annual,SVN,Slovenia,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2003,
Annual,VEN,"Venezuela, RB",GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2003,
Annual,HKG,"Hong Kong SAR, China",GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2003,
Annual,USA,United States,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2002,
Annual,RUS,Russian Federation,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2002,
Annual,ZAF,South Africa,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2002,
Annual,NLD,Netherlands,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2002,
Annual,BEL,Belgium,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2002,
Annual,FRA,France,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2002,
Annual,ESP,Spain,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2002,
Annual,HUN,Hungary,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2002,
Annual,ITA,Italy,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2002,
Annual,CHE,Switzerland,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2002,
Annual,GBR,United Kingdom,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2002,
Annual,DNK,Denmark,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2002,
Annual,SWE,Sweden,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2002,
Annual,NOR,Norway,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2002,
Annual,POL,Poland,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2002,
Annual,DEU,Germany,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2002,
Annual,MEX,Mexico,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2002,
Annual,ARG,Argentina,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2002,
Annual,BRA,Brazil,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2002,
Annual,CHL,Chile,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2002,
Annual,AUS,Australia,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2002,
Annual,NZL,New Zealand,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2002,
Annual,SGP,Singapore,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2002,
Annual,THA,Thailand,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2002,
Annual,JPN,Japan,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2002,
Annual,KOR,"Korea, Rep.",GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2002,
Annual,CHN,China,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2002,
Annual,IND,India,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2002,
Annual,CAN,Canada,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2002,
Annual,IRL,Ireland,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2002,
Annual,ISL,Iceland,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2002,
Annual,FIN,Finland,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2002,
Annual,HRV,Croatia,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2002,
Annual,SVN,Slovenia,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2002,
Annual,HKG,"Hong Kong SAR, China",GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2002,
Annual,TWN,"Taiwan, China",GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2002,
Annual,ISR,Israel,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2002,
Annual,USA,United States,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2001,
Annual,ZAF,South Africa,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2001,
Annual,NLD,Netherlands,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2001,
Annual,BEL,Belgium,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2001,
Annual,FRA,France,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2001,
Annual,ESP,Spain,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2001,
Annual,HUN,Hungary,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2001,
Annual,ITA,Italy,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2001,
Annual,GBR,United Kingdom,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2001,
Annual,DNK,Denmark,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2001,
Annual,SWE,Sweden,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2001,
Annual,NOR,Norway,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2001,
Annual,POL,Poland,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2001,
Annual,DEU,Germany,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2001,
Annual,MEX,Mexico,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2001,
Annual,ARG,Argentina,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2001,
Annual,BRA,Brazil,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2001,
Annual,AUS,Australia,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2001,
Annual,NZL,New Zealand,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2001,
Annual,SGP,Singapore,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2001,
Annual,JPN,Japan,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2001,
Annual,KOR,"Korea, Rep.",GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2001,
Annual,IND,India,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2001,
Annual,CAN,Canada,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2001,
Annual,PRT,Portugal,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2001,
Annual,IRL,Ireland,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2001,
Annual,FIN,Finland,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2001,
Annual,ISR,Israel,GEM Adult Population Survey: Entrepreneurial Employee Activity,Percentage of respondents,2001,
Annual,USA,United States,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,ZAF,South Africa,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,GRC,Greece,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,NLD,Netherlands,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,FRA,France,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,ESP,Spain,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,HUN,Hungary,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,ITA,Italy,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,ROU,Romania,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,CHE,Switzerland,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,GBR,United Kingdom,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,SWE,Sweden,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,NOR,Norway,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,POL,Poland,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,DEU,Germany,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,MEX,Mexico,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,BRA,Brazil,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,CHL,Chile,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,COL,Colombia,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,VEN,"Venezuela, RB",GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,THA,Thailand,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,KOR,"Korea, Rep.",GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,CHN,China,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,IND,India,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,IRN,"Iran, Islamic Rep.",GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,CAN,Canada,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,MAR,Morocco,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,LUX,Luxembourg,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,CYP,Cyprus,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,LTU,Lithuania,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,LVA,Latvia,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,EST,Estonia,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,HRV,Croatia,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,SVN,Slovenia,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,SVK,Slovak Republic,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,GTM,Guatemala,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,PAN,Panama,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,ECU,Ecuador,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,URY,Uruguay,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,PRI,Puerto Rico,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,JOR,Jordan,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,SAU,Saudi Arabia,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,OMN,Oman,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,ISR,Israel,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,QAT,Qatar,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2023,
Annual,USA,United States,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,EGY,"Egypt, Arab Rep.",GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,ZAF,South Africa,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,GRC,Greece,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,NLD,Netherlands,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,FRA,France,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,ESP,Spain,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,HUN,Hungary,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,ROU,Romania,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,CHE,Switzerland,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,AUT,Austria,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,GBR,United Kingdom,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,SWE,Sweden,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,NOR,Norway,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,POL,Poland,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,DEU,Germany,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,MEX,Mexico,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,BRA,Brazil,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,CHL,Chile,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,COL,Colombia,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,VEN,"Venezuela, RB",GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,IDN,Indonesia,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,JPN,Japan,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,KOR,"Korea, Rep.",GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,CHN,China,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,IND,India,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,IRN,"Iran, Islamic Rep.",GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,CAN,Canada,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,MAR,Morocco,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,TUN,Tunisia,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,TGO,Togo,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,LUX,Luxembourg,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,CYP,Cyprus,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,LTU,Lithuania,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,LVA,Latvia,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,SRB,Serbia,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,HRV,Croatia,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,SVN,Slovenia,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,SVK,Slovak Republic,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,GTM,Guatemala,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,PAN,Panama,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,URY,Uruguay,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,PRI,Puerto Rico,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,TWN,"Taiwan, China",GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,SAU,Saudi Arabia,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,OMN,Oman,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,ARE,United Arab Emirates,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,ISR,Israel,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,QAT,Qatar,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2022,
Annual,USA,United States,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,RUS,Russian Federation,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,EGY,"Egypt, Arab Rep.",GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,ZAF,South Africa,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,GRC,Greece,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,NLD,Netherlands,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,FRA,France,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,ESP,Spain,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,HUN,Hungary,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,ITA,Italy,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,ROU,Romania,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,CHE,Switzerland,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,GBR,United Kingdom,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,SWE,Sweden,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,NOR,Norway,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,POL,Poland,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,DEU,Germany,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
